🎡台湾,#genre#
丁俊晖赛事专场 丁俊晖2022赛季全纪录,http://121.51.14.14/tx.hls.huya.com/src/1447756352-1447756352-6218066184416264192-2895636160-10057-A-0-1.flv?wsSecret=d13fef65be6a6fc1d426dd81e9e48526&wsTime=6246db1b&u=0&seqid=16487243783700000&ctype=tars_mobile&txyp=o%3Azzeic3lt1%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
虎牙克副舞台 [20点布雷切尔]第一体育阶段火箭5-3马叔 2022巡回锦标赛[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531739995-1099531739995-86381322854989824-2199063603446-10057-A-0-1.flv?wsSecret=16aa9304e10ff30682d996acd8c89913&wsTime=6246db1d&u=0&seqid=16487243796430000&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
德国足球甲级联赛体育[4月2日直播]德甲巅峰对决 拜仁大战多特   2021/22德甲联赛[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728511-1099531728511-86331999450562560-2199063580478-10057-A-0-1.flv?wsSecret=09ca25d32d44fe6cda1d7704d0c93a84&wsTime=6246db1f&u=0&seqid=16487243813530000&ctype=tars_mobile&txyp=o%3Anceic2%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
WWE微风 WWE经典比体育赛,http://121.51.14.14/tx.hls.huya.com/src/2363304929-2363304929-10150317380530601984-4726733314-10057-A-0-1.flv?wsSecret=d4fe6a884e4af6fd9a7798fa05a9013f&wsTime=6246db21&u=0&seqid=16487243832960000&ctype=tars_mobile&fs=bgct&t=103
赵心童未来可期 赵心童英锦赛9连鞭夺冠 新王登基【重体育播】,http://121.51.14.14/tx.hls.huya.com/src/35184375097355-35184375097355-12921507894263808-2199063379048-10057-A-0-1.flv?wsSecret=51be031c93f19313db61f99415806b3d&wsTime=6246db22&u=0&seqid=16487243848960000&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
星动-冰冰 呜呜呜呜体育,http://121.51.14.14/tx.hls.huya.com/src/1199535818070-1199535818070-5325512426290937856-2399071759596-10057-A-0-1.flv?wsSecret=17aaa7b979edfe749b943f09534b8d8a&wsTime=6246db25&u=0&seqid=16487243879080000&ctype=tars_mobile&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
火箭赛事专场 体育火箭2022赛季全纪录,http://121.51.14.14/tx.hls.huya.com/src/1099531627956-1099531627956-85900119014113280-2199063379368-10057-A-0-1.flv?wsSecret=ad256304cd1f46e3a58ef228c9d03019&wsTime=6246db26&u=0&seqid=16487243891050000&ctype=tars_mobile&txyp=o%3Ac7%3B&fs=bgct&t=103
WWE巨石强森体育流血暴力时代！强森大布台柱合集[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728843-1099531728843-86333425379704832-2199063581142-10057-A-0-1.flv?wsSecret=cf7cb01440ad659ba9a1ec79dfb3a1c5&wsTime=6246db28&u=0&seqid=16487243904410000&ctype=tars_mobile&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
每日一爆桌 毒蛇兰迪合集！体育我只爱RKO,http://121.51.14.14/tx.hls.huya.com/src/1099531728845-1099531728845-86333433969639424-2199063581146-10057-A-0-1.flv?wsSecret=aead39581547eca021ff733586ac7317&wsTime=6246db2a&u=0&seqid=16487243922880000&ctype=tars_mobile&fs=bgct&t=103
WWE-RAW 经典红色品牌大战！体育群星擂台战！[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728841-1099531728841-86333416789770240-2199063581138-10057-A-0-1.flv?wsSecret=ad307509bf4a63a2156f2e9d7ccf7069&wsTime=6246db2b&u=0&seqid=16487243934840000&ctype=tars_mobile&txyp=o%3Acs7%3B&fs=bgct&t=103
范争一绝杀火箭 体育范争一10-9绝杀火箭 拿下职业生涯首冠 2022欧洲大师赛[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531627957-1099531627957-85900123309080576-2199063379370-10057-A-0-1.flv?wsSecret=976069040f4ad177bb9f3fc0e4837bdf&wsTime=6246db2c&u=0&seqid=16487243945720000&ctype=tars_mobile&fs=bgct&t=103
WWE副舞台 超级巨星大乱斗体育！顶级赛事免费看,http://121.51.14.14/tx.hls.huya.com/src/1099531627786-1099531627786-85899388869672960-2199063379028-10057-A-0-1.flv?wsSecret=762f9bda3fdc69dcf4348840b37c1a1e&wsTime=6246db2e&u=0&seqid=16487243964800000&ctype=tars_mobile&txyp=o%3Anc4%3B&fs=bgct&t=103
虎牙斯克视频精选 斯克精彩体育集锦,http://121.51.14.14/tx.hls.huya.com/src/1099531627784-1099531627784-85899380279738368-2199063379024-10057-A-0-1.flv?wsSecret=c27bf98c7c6749062ff824953612a08f&wsTime=6246db2f&u=0&seqid=16487243976260000&ctype=tars_mobile&txyp=o%3Atyeic12%3B&fs=bgct&t=103
WWE-SmackDown 大布回归李霞露面！最体育新SD周赛[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728842-1099531728842-86333421084737536-2199063581140-10057-A-0-1.flv?wsSecret=49a9d93048f178510f2d51103384e56a&wsTime=6246db30&u=0&seqid=16487243986730000&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103
乔氏台球于海涛vs王云 体育乔氏台球于海涛vs王云,http://121.51.14.14/tx.hls.huya.com/src/1099531739883-1099531739883-86380841818652672-2199063603222-10057-A-0-1.flv?wsSecret=77d1567a15e136a79f953e03cb6f05fa&wsTime=6246db35&u=0&seqid=16487244037360000&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103
WWE顶级大赛 顶级付费赛事免费体育看！群星大战,http://121.51.14.14/tx.hls.huya.com/src/1099531728840-1099531728840-86333412494802944-2199063581136-10057-A-0-1.flv?wsSecret=a00b8050adf2a0ad831d54f44067ae01&wsTime=6246db36&u=0&seqid=16487244048310000&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103
体育赛场 2022亚洲公路摩托体育车锦标赛  重播,http://121.51.14.14/tx.hls.huya.com/src/1099531627962-1099531627962-85900144783917056-2199063379380-10057-A-0-1.flv?wsSecret=901e5456473aaf687458b9a91f33a5e1&wsTime=6246db38&u=0&seqid=16487244069040000&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103
赛车直播 2022纳斯卡赛车系列赛 EchoPark Automotive Texas Grand Prix 体育美洲赛道 重播,http://121.51.14.14/tx.hls.huya.com/src/1447756351-1447756351-6218066180121296896-2895636158-10057-A-0-1.flv?wsSecret=28133dd2fcf9af238224a22360c51445&wsTime=6246db3a&u=0&seqid=16487244081610000&ctype=tars_mobile&txyp=o%3Acs7%3B&fs=bgct&t=103
小特赛事专场 体育准就一个字 我特神不说两次,http://121.51.14.14/tx.hls.huya.com/src/1099531627782-1099531627782-85899371689803776-2199063379020-10057-A-0-1.flv?wsSecret=de656c4076fa1ad2fe9b58e32f122221&wsTime=6246db3c&u=0&seqid=16487244107230000&ctype=tars_mobile&fs=bgct&t=103
路人王篮球 路人王2021年度总决赛 恭喜周锐！！ 体育重播,http://121.51.14.14/tx.hls.huya.com/src/1859752418-1859752418-7987575813966921728-3719628292-10057-A-0-1.flv?wsSecret=a881a00d9c0c547ef763b278ad90672a&wsTime=6246db3e&u=0&seqid=16487244127500000&ctype=tars_mobile&txyp=o%3Anc2%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
科蜜JJ 科比后仰的瞬间，体育我看到了神迹,http://121.51.14.14/tx.hls.huya.com/src/1099531627790-1099531627790-85899406049542144-2199063379036-10057-A-0-1.flv?wsSecret=7faaf8ab243971157d412d12cd04b491&wsTime=6246db3f&u=0&seqid=16487244139820000&ctype=tars_mobile&fs=bgct&t=103
乔妹 一只球队一座城市体育，This is we play,http://121.51.14.14/tx.hls.huya.com/src/1099531740250-1099531740250-86382418071650304-2199063603956-10057-A-0-1.flv?wsSecret=2992895041f6bb5bc7f46ce7f5fc788b&wsTime=6246db41&u=0&seqid=16487244154530000&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103
璟点台球 火箭vs威廉姆斯 巡体育回锦标赛,http://121.51.14.14/tx.hls.huya.com/src/1199603959079-1199603959079-5618175831462379520-2399208041614-10057-A-0-1.flv?wsSecret=1be452cb36ed17bcbdebfdaf92e0b50e&wsTime=6246db43&u=0&seqid=16487244178510000&ctype=tars_mobile&fs=bgct&t=103
元气小埋 地下黑拳格斗 R体育级警告胆小勿点,http://121.51.14.14/tx.hls.huya.com/src/1099531627806-1099531627806-85899474769018880-2199063379068-10057-A-0-1.flv?wsSecret=c34bd7a6761bedab12eebbc6fff1b5b0&wsTime=6246db44&u=0&seqid=16487244189100000&ctype=tars_mobile&txyp=o%3Anceic2%3B&fs=bgct&t=103
RB莱比锡专场 21/22德甲体育莱比锡专场[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728772-1099531728772-86333120437026816-2199063581000-10057-A-0-1-imgplus.flv?wsSecret=58a551f465184a7303aa400280afd540&wsTime=6246db46&u=0&seqid=16487244202350000&ctype=tars_mobile&txyp=o%3Aq6%3B&fs=bgct&t=103
萌多啦嘉嘉 运动场上体育的喜剧瞬间,http://121.51.14.14/tx.hls.huya.com/src/1099531627925-1099531627925-85899985870127104-2199063379306-10057-A-0-1.flv?wsSecret=e6c0ca80040bfa3c0cae798020cab295&wsTime=6246db47&u=0&seqid=16487244219270000&ctype=tars_mobile&txyp=o%3Acs7%3B&fs=bgct&t=103
野人运动日记荒野独居第八体育季，谁能拿下最终奖金,http://121.51.14.14/tx.hls.huya.com/src/1099531728575-1099531728575-86332274328469504-2199063580606-10057-A-0-1.flv?wsSecret=9d59d4a6edf3bbca650318ba5e959560&wsTime=6246db49&u=0&seqid=16487244230550000&ctype=tars_mobile&txyp=o%3Atyeic11%3B&fs=bgct&t=103
野行者 原始生存21天，体育生存挑战变相亲节目？,http://121.51.14.14/tx.hls.huya.com/src/1099531739795-1099531739795-86380463861530624-2199063603046-10057-A-0-1.flv?wsSecret=1bf8ad9b7bb81c3eda83ddfb63d7855c&wsTime=6246db4b&u=0&seqid=16487244257810000&ctype=tars_mobile&txyp=o%3Az16%3B&fs=bgct&t=103
铁岭二师兄 妹子们太疯了，体育这样打会出事吗,http://121.51.14.14/tx.hls.huya.com/src/1099531728905-1099531728905-86333691667677184-2199063581266-10057-A-0-1.flv?wsSecret=f216410f297e88c99dc76bf64e42f672&wsTime=6246db4c&u=0&seqid=16487244268410000&ctype=tars_mobile&fs=bgct&t=103
夏日么么茶 皇家大战下一体育个是谁？,http://121.51.14.14/tx.hls.huya.com/src/1099531627783-1099531627783-85899375984771072-2199063379022-10057-A-0-1.flv?wsSecret=7f2e9031b3f864d950d7a1d17994c5ec&wsTime=6246db4d&u=0&seqid=16487244279430000&ctype=tars_mobile&fs=bgct&t=103?体育
德国足球甲级联赛1 勒沃库森迎战奥格斯堡  2021/22德甲联赛[体育重播],http://121.51.14.14/tx.hls.huya.com/src/0-0-0-2199063580964-10057-A-0-1.flv?wsSecret=8ec6710a2a593f67b27976b14c7a02c4&wsTime=6246db50&u=0&seqid=16487244302670000&ctype=tars_mobile&txyp=o%3Awx6%3B&fs=bgct&t=103
荒野猎人体育价值万金的深海巨物，你确定不来看看吗？,http://121.51.14.14/tx.hls.huya.com/src/1099531728624-1099531728624-86332484781867008-2199063580704-10057-A-0-1.flv?wsSecret=1a96e15bf7b4dbbae767098d49cdd4ef&wsTime=6246db51&u=0&seqid=16487244314890000&ctype=tars_mobile&fs=bgct&t=103
篮球精选 林书豪，体育哭了！,http://121.51.14.14/tx.hls.huya.com/src/1099531627841-1099531627841-85899625092874240-2199063379138-10057-A-0-1.flv?wsSecret=efba8d373aa55cc4414bd51d8520e988&wsTime=6246db52&u=0&seqid=16487244328250000&ctype=tars_mobile&fs=bgct&t=103
随风摆动的裙摆 体育你敢玩密室逃脱吗,http://121.51.14.14/tx.hls.huya.com/src/1099531728922-1099531728922-86333764682121216-2199063581300-10057-A-0-1.flv?wsSecret=98017127baa837f5d4e919b4bc73e88b&wsTime=6246db54&u=0&seqid=16487244348950000&ctype=tars_mobile&txyp=o%3Atyeic11%3B&fs=bgct&t=103
篮球直播 2021年3X3黄金联赛体育大区赛[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531627800-1099531627800-85899448999215104-2199063379056-10057-A-0-1.flv?wsSecret=bd82a97ea3fe1e6049abd8f5a3ec9c72&wsTime=6246db55&u=0&seqid=16487244363250000&ctype=tars_mobile&txyp=o%3Anc4%3B&fs=bgct&t=103
苏苏的小生活 体育最新WWE 无间道来袭！,http://121.51.14.14/tx.hls.huya.com/src/1099531627965-1099531627965-85900157668818944-2199063379386-10057-A-0-1.flv?wsSecret=07470250e2d42c928b139df21943e4ce&wsTime=6246db57&u=0&seqid=16487244375970000&ctype=tars_mobile&fs=bgct&t=103
拜仁慕尼黑专场 体育21/22赛季德甲拜仁专场[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728770-1099531728770-86333111847092224-2199063580996-10057-A-0-1.flv?wsSecret=0c6f70956058e377ade341578ef9ce69&wsTime=6246db59&u=0&seqid=16487244394010000&ctype=tars_mobile&fs=bgct&t=103
第一赛场 2021赛季 体育FE电动方程式[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531739778-1099531739778-86380390847086592-2199063603012-10057-A-0-1.flv?wsSecret=10330262ef7e37fa6354a10ea2cea613&wsTime=6246db5c&u=0&seqid=16487244434660000&ctype=tars_mobile&txyp=o%3Anc2%3B&fs=bgct&t=103
十二酱 见过美女摔跤，体育凶狠起来壮汉都怕,http://121.51.14.14/tx.hls.huya.com/src/1099531728893-1099531728893-86333640128069632-2199063581242-10057-A-0-1.flv?wsSecret=1d09b00150ab290d49f608248b659b14&wsTime=6246db63&u=0&seqid=16487244497660000&ctype=tars_mobile&fs=bgct&t=103
揽星-艺声音乐 123········体育···,http://121.51.14.14/tx.hls.huya.com/src/1199557646703-1199557646703-5419265691142324224-2399115416862-10057-A-0-1.flv?wsSecret=86d3bddd0c9776e0c3fcf2805da7f3cc&wsTime=6246db64&u=0&seqid=16487244508590000&ctype=tars_mobile&fs=bgct&t=103
大胃王莉雅 装甲机器人，体育直接被对手切废，机身碎裂,http://121.51.14.14/tx.hls.huya.com/src/1099531627803-1099531627803-85899461884116992-2199063379062-10057-A-0-1.flv?wsSecret=ab7a072810f0faf1b8d52c58fc5d40ca&wsTime=6246db67&u=0&seqid=16487244532370000&ctype=tars_mobile&fs=bgct&t=103
知识工厂 体质差经常感冒？体育试试陈数力荐的瑜伽运动，提升免疫力,http://121.51.14.14/tx.hls.huya.com/src/1199548667595-1199548667595-5380700715935072256-2399097458646-10057-A-0-1.flv?wsSecret=a03287d1f6de7a2751ba54ba7bd65047&wsTime=6246dbc5&u=0&seqid=16487245479790000&ctype=tars_mobile&txyp=o%3Atyeic11%3B&fs=bgct&t=103
美洲杯比赛精华 体育2021美洲杯比赛精华[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728837-1099531728837-86333399609901056-2199063581130-10057-A-0-1.flv?wsSecret=c844b37192c439b06663c8d227f1aff6&wsTime=6246dbc7&u=0&seqid=16487245496890000&ctype=tars_mobile&fs=bgct&t=103
蒙面摔角场 决战到天体育明,http://121.51.14.14/tx.hls.huya.com/src/1099531627832-1099531627832-85899586438168576-2199063379120-10057-A-0-1.flv?wsSecret=a77625d70a4ebb11d066673dee861293&wsTime=6246dbcc&u=0&seqid=16487245548810000&ctype=tars_mobile&fs=bgct&t=103
沙田柚5哥体育 2022斯文诺克奥沙利文VS威廉姆斯,http://121.51.14.14/tx.hls.huya.com/src/2244870829-2244870829-9641646794299408384-4489865114-10057-A-0-1.flv?wsSecret=4b1d59fac198ead4f14dcd79c3259c10&wsTime=6246dbce&u=0&seqid=16487245564760000&ctype=tars_mobile&fs=bgct&t=103
俄罗武当派 街头铁笼斗体育，拳拳到肉的刺激,http://121.51.14.14/tx.hls.huya.com/src/1099531728965-1099531728965-86333949365714944-2199063581386-10057-A-0-1.flv?wsSecret=756081aa9e8939e9ea81f52bb87e7688&wsTime=6246dbd0&u=0&seqid=16487245584120000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
德国足球甲级联赛2 勒沃库森7-1菲尔特 2021/22赛季德甲[重播]体育,http://121.51.14.14/tx.hls.huya.com/src/0-0-0-2199063580966-10057-A-0-1.flv?wsSecret=6d2af72595206094843b5da4916917a6&wsTime=6246dbd2&u=0&seqid=16487245603820000&ctype=tars_mobile&txyp=o%3An111%3B&fs=bgct&t=103
拳满天下 双人荒野生存 体育一口气看完求生1+1全集,http://121.51.14.14/tx.hls.huya.com/src/1099531627818-1099531627818-85899526308626432-2199063379092-10057-A-0-1.flv?wsSecret=2b45853e59358283e035b614ee96ed7a&wsTime=6246dbd3&u=0&seqid=16487245617570000&ctype=tars_mobile&fs=bgct&t=103
龙哥搏击 泰森狂潮 一拳体育秒杀的KO机器,http://121.51.14.14/tx.hls.huya.com/src/1099531627828-1099531627828-85899569258299392-2199063379112-10057-A-0-1.flv?wsSecret=69cac74a5f578c7cd13316a02bb231a0&wsTime=6246dbd5&u=0&seqid=16487245637820000&ctype=tars_mobile&txyp=o%3Atyeic12%3B&fs=bgct&t=103
格斗迷阿斌 顶级猎犬lou拳格斗 体育重口厮杀,http://121.51.14.14/tx.hls.huya.com/src/1099531627819-1099531627819-85899530603593728-2199063379094-10057-A-0-1.flv?wsSecret=6b1712ff6bacdbeb8279ed7544069a10&wsTime=6246dbd7&u=0&seqid=16487245651590000&ctype=tars_mobile&fs=bgct&t=103
脑力大胆君 胆小别来，能体育追逐 全程尖叫,http://121.51.14.14/tx.hls.huya.com/src/1099531739765-1099531739765-86380335012511744-2199063602986-10057-A-0-1.flv?wsSecret=4d3a60400f391f80cac2f72475b5ce43&wsTime=6246dbd9&u=0&seqid=16487245677020000&ctype=tars_mobile&fs=bgct&t=103
WWE清流1路 WWE往期精彩节目清流 体育每晚九点直播,http://txtest-xp2p.p2p.huya.com/src/1099531728844-1099531728844-86333429674672128-2199063581144-10057-A-0-1.xs?wsSecret=23e937bf5f8a82d5367679fbd94c00be&wsTime=6246cb81&u=0&seqid=16487203839200000&ctype=tars_mobile&txyp=o%3Anc2%3B&fs=bgct&t=103
冲刺吧丢小丢 灌篮高手漫画速体育读,http://txtest-xp2p.p2p.huya.com/src/1099531627798-1099531627798-85899440409280512-2199063379052-10057-A-0-1.xs?wsSecret=8132ca5d918f77af1c66b25415f6b4c3&wsTime=6246cb8b&u=0&seqid=16487203935400000&ctype=tars_mobile&fs=bgct&t=103
看我的箭准不准 原始生存40天，体育大佬组队PK,http://txtest-xp2p.p2p.huya.com/src/1099531627787-1099531627787-85899393164640256-2199063379030-10057-A-0-1.xs?wsSecret=1f4b09f389f11af0d205a70ca0a4c7af&wsTime=6246cb8f&u=0&seqid=16487203971330000&ctype=tars_mobile&fs=bgct&t=103
足协杯上海专场 玻利维亚足球专场体育,http://txtest-xp2p.p2p.huya.com/src/1099531728828-1099531728828-86333360955195392-2199063581112-10057-A-0-1.xs?wsSecret=15b1eb28dc39ad6c322f148b7e6e0418&wsTime=6246cba6&u=0&seqid=16487204206960000&ctype=tars_mobile&fs=bgct&t=103
格斗迷-小亮 地域牢笼！铁笼赛专场体育！,http://txtest-xp2p.p2p.huya.com/src/1099531627899-1099531627899-85899874200977408-2199063379254-10057-A-0-1.xs?wsSecret=c839f2de2c5f2a36245d4e37a0b920d2&wsTime=6246cba9&u=0&seqid=16487204234400000&ctype=tars_mobile&fs=bgct&t=103
多特蒙德专场 21/22德甲多特专场[体育重播],http://txtest-xp2p.p2p.huya.com/src/1099531728771-1099531728771-86333116142059520-2199063580998-10057-A-0-1.xs?wsSecret=8970b533023ef8c64cf241a7233f45b4&wsTime=6246cbad&u=0&seqid=16487204275270000&ctype=tars_mobile&fs=bgct&t=103
美洲杯小剧场 一步之遥？体育丈量内马尔与梅西之间的距离,http://txtest-xp2p.p2p.huya.com/src/1099531728838-1099531728838-86333403904868352-2199063581132-10057-A-0-1.xs?wsSecret=e421ea01b4feec4d8eb6b4323d0d5f4f&wsTime=6246cbaf&u=0&seqid=16487204298560000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
厄瓜多尔足球专场 体育厄瓜多尔足球专场,http://txtest-xp2p.p2p.huya.com/src/1099531728831-1099531728831-86333373840097280-2199063581118-10057-A-0-1.xs?wsSecret=474d4839f57cc019cb12b6236f640af4&wsTime=6246cbb4&u=0&seqid=16487204343420000&ctype=tars_mobile&fs=bgct&t=103
拳迷豪哥 超震撼裸拳擂台对决 体育拳拳到肉 血沫横飞,http://txtest-xp2p.p2p.huya.com/src/1099531627808-1099531627808-85899483358953472-2199063379072-10057-A-0-1.xs?wsSecret=2e0deb0566a05048cdfb649b6b9fafb8&wsTime=6246cbb7&u=0&seqid=16487204372300000&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103
战界之力 战界之力-大众拳击体育馆内赛 [回放],http://txtest-xp2p.p2p.huya.com/src/0-0-0-2399154152386-10057-A-0-1.xs?wsSecret=7d9542f8af23ceb5668d43736586d622&wsTime=6246cbb8&u=0&seqid=16487204385550000&ctype=tars_mobile&txyp=o%3Anc4%3B&fs=bgct&t=103
UNI健身健美联赛  体育UNI健身健美联赛?体育 完美身材大秀[重播],http://txtest-xp2p.p2p.huya.com/src/1199594384053-1199594384053-5577051407934029824-2399188891562-10057-A-0-1.xs?wsSecret=0df293b801b26d8bf916d4f14e943c67&wsTime=6246cbba&u=0&seqid=16487204401970000&ctype=tars_mobile&txyp=o%3Afz1%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
奶油芊芊 忍者摔跤大赛，体育修行只为今日,http://txtest-xp2p.p2p.huya.com/src/1099531627809-1099531627809-85899487653920768-2199063379074-10057-A-0-1.xs?wsSecret=5a99a56a83cf24ba7371f889bad1cafb&wsTime=6246cbbb&u=0&seqid=16487204413320000&ctype=tars_mobile&fs=bgct&t=103
圭足球专场 体育拉圭足球专场,http://txtest-xp2p.p2p.huya.com/src/1099531728832-1099531728832-86333378135064576-2199063581120-10057-A-0-1.xs?wsSecret=34f269dac1d687bb5f7263a6de20f02c&wsTime=6246cbbe&u=0&seqid=16487204447030000&ctype=tars_mobile&fs=bgct&t=103
WWE精彩视频秀李霞独家专访！体育首位WWE中国之星驾到,http://txtest-xp2p.p2p.huya.com/src/1099531728847-1099531728847-86333442559574016-2199063581150-10057-A-0-1.xs?wsSecret=8070de640979f458f93712105d1e7dd9&wsTime=6246cbc1&u=0&seqid=16487204475860000&ctype=tars_mobile&txyp=o%3Anc2%3B&fs=bgct&t=103
美少女春丽 狗狗都会冲浪了，体育真是人不如狗啊,http://txtest-xp2p.p2p.huya.com/src/1099531728923-1099531728923-86333768977088512-2199063581302-10057-A-0-1.xs?wsSecret=399b08d5c5be20139e42f8105da9a926&wsTime=6246cbc2&u=0&seqid=16487204487350000&ctype=tars_mobile&fs=bgct&t=103
德国足球甲级联赛副舞台 莱比锡恶战多特    2021/22德甲联赛[重播体育],http://txtest-xp2p.p2p.huya.com/src/1099531740188-1099531740188-86382151783677952-2199063603832-10057-A-0-1.xs?wsSecret=8801376a500a8429e3216cf871545f7d&wsTime=6246cbc3&u=0&seqid=16487204498990000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
大眼妹兔兔 这样的啦啦队你爱了吗~体育,http://txtest-xp2p.p2p.huya.com/src/1099531728616-1099531728616-86332450422128640-2199063580688-10057-A-0-1.xs?wsSecret=b12104bdc77d4d5547922b9997b4ebcd&wsTime=6246cbc5&u=0&seqid=16487204510690000&ctype=tars_mobile&fs=bgct&t=103
德甲赛事回顾1 德甲周刊第18期体育,http://txtest-xp2p.p2p.huya.com/src/1099531728788-1099531728788-86333189156503552-2199063581032-10057-A-0-1.xs?wsSecret=6745374bcdc4570ee2bcc119f3d891d6&wsTime=6246cbc6&u=0&seqid=16487204526820000&ctype=tars_mobile&fs=bgct&t=103
Xint牌榴莲 测一测体育,http://txtest-xp2p.p2p.huya.com/src/1199575766996-1199575766996-5497091756971261952-2399151657448-10057-A-0-1.xs?wsSecret=f6708be4505a60a3edce88cd560fe39f&wsTime=6246cbc8&u=0&seqid=16487204541090000&ctype=tars_mobile&fs=bgct&t=103
后浪-大祭司 你不知道的川藏线旅体育行,http://txtest-xp2p.p2p.huya.com/src/1199566096018-1199566096018-5455555222740926464-2399132315492-10057-A-0-1.xs?wsSecret=ec6f41bce86545d874bfb29e4b1bd8e8&wsTime=6246cbca&u=0&seqid=16487204567970000&ctype=tars_mobile&txyp=o%3Anceic2%3B&fs=bgct&t=103
德国足球甲级联赛4 斯图加特3:1霍芬海姆 2021/22德甲联赛[重播体育],http://txtest-xp2p.p2p.huya.com/src/0-0-0-2199063580970-10057-A-0-1.xs?wsSecret=181a901613fe2a0d155458d26d3b26b5&wsTime=6246cbd6&u=0&seqid=16487204689760000&ctype=tars_mobile&txyp=o%3An111%3B&fs=bgct&t=103
蜜桃同学 十分钟站立减肥操体育,http://txtest-xp2p.p2p.huya.com/src/1199549075839-1199549075839-5382454110563860480-2399098275134-10057-A-0-1.xs?wsSecret=1505c46dea949cf1c7b14f1e53c1a91c&wsTime=6246cbdb&u=0&seqid=16487204738060000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
平平无奇的恋爱姬体育WWE次级赛体育，地下摔跤晋级争夺！,http://txtest-xp2p.p2p.huya.com/src/1099531739984-1099531739984-86381275610349568-2199063603424-10057-A-0-1.xs?wsSecret=5e96902642f16695bdce9f288ad2eecd&wsTime=6246cbdf&u=0&seqid=16487204772780000&ctype=tars_mobile&fs=bgct&t=103
德甲比赛精华1 德甲比赛精华体育,http://txtest-xp2p.p2p.huya.com/src/1099531728802-1099531728802-86333249286045696-2199063581060-10057-A-0-1.xs?wsSecret=3bc33d94704bf23ca8b52da6f12acfa7&wsTime=6246cbe0&u=0&seqid=16487204789070000&ctype=tars_mobile&fs=bgct&t=103?体育
世界不一样呀大棒槌”驴蹄一步一崴真难受，一刀到底切大块，脚底严重腐烂体育！,http://txtest-xp2p.p2p.huya.com/src/1099531728593-1099531728593-86332351637880832-2199063580642-10057-A-0-1.xs?wsSecret=7304b0ca514e6b8768c67688951c1c46&wsTime=6246cbe4&u=0&seqid=16487204821390000&ctype=tars_mobile&txyp=o%3Atyeic12%3B&fs=bgct&t=103
T台可人儿 男女互抽巴掌，扇到头破血流体育,http://txtest-xp2p.p2p.huya.com/src/1099531739996-1099531739996-86381327149957120-2199063603448-10057-A-0-1.xs?wsSecret=4e346b65c0d86c6a792434be0ea74bd5&wsTime=6246cbe5&u=0&seqid=16487204839750000&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103
